cycle_id,cycle_length,prerequisite_id,dependent_id,prerequisite_name,dependent_name,explanation,source
118,4,17e1cb24-12f7-4fd9-ada2-dda86f4058f4,e95cc7fd-3196-4b35-a933-42157b4a7b65,present value calculations for loans and investments,instalment savings (annuities),"Present value calculations are crucial for understanding the value of future annuity payments, as they help in determining how much needs to be invested today to achieve a certain future value through regular savings.",AI_node_analysis_20250707_014112
118,4,e95cc7fd-3196-4b35-a933-42157b4a7b65,438c9a7d-2005-461f-acaa-4f7c7270eb1a,instalment savings (annuities),compound interest,"Understanding instalment savings requires knowledge of compound interest, as the calculations for future value of regular deposits depend on the principles of compounding.",AI_node_analysis_20250707_014112
119,3,17e1cb24-12f7-4fd9-ada2-dda86f4058f4,e95cc7fd-3196-4b35-a933-42157b4a7b65,present value calculations for loans and investments,instalment savings (annuities),"Present value calculations are crucial for understanding the value of future annuity payments, as they help in determining how much needs to be invested today to achieve a certain future value through regular savings.",AI_node_analysis_20250707_014112
119,3,e95cc7fd-3196-4b35-a933-42157b4a7b65,17e1cb24-12f7-4fd9-ada2-dda86f4058f4,instalment savings (annuities),present value calculations for loans and investments,"Knowledge of instalment savings is essential for understanding present value calculations, as both concepts involve determining the value of future cash flows in today's terms.",AI_node_analysis_20250707_014112
120,5,438c9a7d-2005-461f-acaa-4f7c7270eb1a,17e1cb24-12f7-4fd9-ada2-dda86f4058f4,compound interest,present value calculations for loans and investments,Present value calculations use compound interest formulas to discount future sums.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
120,5,17e1cb24-12f7-4fd9-ada2-dda86f4058f4,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,present value calculations for loans and investments,compound interest calculations (up to 3 years),Knowing how to calculate present value is important for understanding the implications of compound interest on future investments and loans.,AI_node_analysis_20250707_015524
120,5,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,9cfe2491-ea09-470a-90a2-71edd9395ee9,compound interest calculations (up to 3 years),percentage calculations,"The ability to calculate compound interest is dependent on understanding how to calculate percentages, as interest rates are typically expressed as percentages.",AI_node_analysis_20250707_015138
120,5,9cfe2491-ea09-470a-90a2-71edd9395ee9,438c9a7d-2005-461f-acaa-4f7c7270eb1a,percentage calculations,compound interest,"Knowing how to calculate percentages is foundational for understanding and applying the concept of compound interest, as it involves applying a percentage to the principal amount repeatedly over time.",AI_node_analysis_20250707_014103
121,3,9cfe2491-ea09-470a-90a2-71edd9395ee9,fa1f5f01-4521-4e80-85ec-0d6ea3ffc39c,percentage calculations,"representing rational numbers as fractions, decimals, and percentages","Understanding how to calculate percentages relies on the ability to represent numbers in different forms, including fractions and decimals, which are foundational to the concept of percentages.",AI_node_analysis_20250707_015138
121,3,fa1f5f01-4521-4e80-85ec-0d6ea3ffc39c,9cfe2491-ea09-470a-90a2-71edd9395ee9,"representing rational numbers as fractions, decimals, and percentages",percentage calculations,"Knowing how to represent rational numbers in percentage form is crucial for performing percentage calculations, as it directly involves converting fractions and decimals into percentages.",AI_node_analysis_20250707_014717
122,4,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,9cfe2491-ea09-470a-90a2-71edd9395ee9,compound interest calculations (up to 3 years),percentage calculations,"The ability to calculate compound interest is dependent on understanding how to calculate percentages, as interest rates are typically expressed as percentages.",AI_node_analysis_20250707_015138
122,4,9cfe2491-ea09-470a-90a2-71edd9395ee9,1fb52c6f-294d-4246-b2ee-99aa86171b30,percentage calculations,profit and loss calculations,"Calculating profit and loss often involves determining percentages of costs and revenues, making percentage calculations a prerequisite for understanding profit and loss.",AI_node_analysis_20250707_015138
122,4,1fb52c6f-294d-4246-b2ee-99aa86171b30,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,profit and loss calculations,compound interest calculations (up to 3 years),Knowing how to calculate profit and loss is essential for evaluating the effectiveness of investments that involve compound interest.,AI_node_analysis_20250707_015524
123,3,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,9cfe2491-ea09-470a-90a2-71edd9395ee9,compound interest calculations (up to 3 years),percentage calculations,"The ability to calculate compound interest is dependent on understanding how to calculate percentages, as interest rates are typically expressed as percentages.",AI_node_analysis_20250707_015138
123,3,9cfe2491-ea09-470a-90a2-71edd9395ee9,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,percentage calculations,compound interest calculations (up to 3 years),"Calculating compound interest involves applying percentage calculations to determine interest accrued over multiple periods, establishing a prerequisite relationship.",AI_node_analysis_20250707_015138
124,3,9cfe2491-ea09-470a-90a2-71edd9395ee9,abe4207d-2eee-4b17-8876-487d391d8ad8,percentage calculations,value for money calculations,"Evaluating value for money often requires calculating percentages to compare costs and benefits, establishing a prerequisite relationship.",AI_node_analysis_20250707_015138
124,3,abe4207d-2eee-4b17-8876-487d391d8ad8,9cfe2491-ea09-470a-90a2-71edd9395ee9,value for money calculations,percentage calculations,Understanding how to assess value for money necessitates knowledge of percentage calculations to determine relative costs and savings.,AI_node_analysis_20250707_015138
125,3,9cfe2491-ea09-470a-90a2-71edd9395ee9,b3f93d53-88f3-4f83-98cb-c5842405edfb,percentage calculations,percentage error and tolerance,"Calculating percentage error requires a solid understanding of how to compute percentages, making percentage calculations a prerequisite for understanding percentage error and tolerance.",AI_node_analysis_20250707_015916
125,3,b3f93d53-88f3-4f83-98cb-c5842405edfb,9cfe2491-ea09-470a-90a2-71edd9395ee9,percentage error and tolerance,percentage calculations,"Understanding percentage error and tolerance relies on the ability to calculate percentages, as it involves determining the percentage difference between an approximate value and an exact value.",AI_node_analysis_20250707_015916
126,5,438c9a7d-2005-461f-acaa-4f7c7270eb1a,17e1cb24-12f7-4fd9-ada2-dda86f4058f4,compound interest,present value calculations for loans and investments,Present value calculations use compound interest formulas to discount future sums.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
126,5,17e1cb24-12f7-4fd9-ada2-dda86f4058f4,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,present value calculations for loans and investments,compound interest calculations (up to 3 years),Knowing how to calculate present value is important for understanding the implications of compound interest on future investments and loans.,AI_node_analysis_20250707_015524
126,5,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,cf470629-bd0d-4812-9b82-7dfd3e71d4b7,compound interest calculations (up to 3 years),exponential functions,"The concept of compound interest involves exponential growth, as the interest is calculated on the accumulated amount, which is a key characteristic of exponential functions.",AI_node_analysis_20250707_015524
126,5,cf470629-bd0d-4812-9b82-7dfd3e71d4b7,438c9a7d-2005-461f-acaa-4f7c7270eb1a,exponential functions,compound interest,"Understanding exponential functions is crucial for grasping how compound interest works, as the growth of the investment is modeled using exponential equations.",AI_node_analysis_20250707_014103
127,3,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,cf470629-bd0d-4812-9b82-7dfd3e71d4b7,compound interest calculations (up to 3 years),exponential functions,"The concept of compound interest involves exponential growth, as the interest is calculated on the accumulated amount, which is a key characteristic of exponential functions.",AI_node_analysis_20250707_015524
127,3,cf470629-bd0d-4812-9b82-7dfd3e71d4b7,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,exponential functions,compound interest calculations (up to 3 years),"Understanding exponential functions is crucial for grasping how compound interest accumulates over time, as the formula for compound interest is based on exponential growth.",AI_node_analysis_20250707_015524
128,3,17e1cb24-12f7-4fd9-ada2-dda86f4058f4,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,present value calculations for loans and investments,compound interest calculations (up to 3 years),Knowing how to calculate present value is important for understanding the implications of compound interest on future investments and loans.,AI_node_analysis_20250707_015524
128,3,58a06a60-8d2d-43f0-b5bd-1d44023d2a86,17e1cb24-12f7-4fd9-ada2-dda86f4058f4,compound interest calculations (up to 3 years),present value calculations for loans and investments,"Calculating the present value of future cash flows is directly related to understanding how compound interest works, as it involves discounting future amounts back to their present value.",AI_node_analysis_20250707_015524
129,3,438c9a7d-2005-461f-acaa-4f7c7270eb1a,c0e5753f-fcba-435a-a4dd-af96fb196fd0,compound interest,depreciation,"The concept of compound interest provides foundational knowledge about how values change over time, which is essential for understanding depreciation as it also involves the reduction of value over time, albeit in a different context.",AI_node_analysis_20250707_014107
129,3,c0e5753f-fcba-435a-a4dd-af96fb196fd0,438c9a7d-2005-461f-acaa-4f7c7270eb1a,depreciation,compound interest,"Understanding depreciation, particularly the reducing balance method, involves concepts of exponential decay similar to those used in calculating compound interest. Both concepts rely on the understanding of exponential functions and their applications in financial contexts.",AI_node_analysis_20250707_014107
130,3,d7b4e33d-05da-4ba4-a281-44e2ac1175df,4523693c-18d7-48ec-b3c2-ae5392ab737e,Properties of rectangles,rectangle,"The properties of rectangles provide the necessary context and details that define what a rectangle is, making it a prerequisite for understanding the concept of a rectangle.",AI_node_analysis_20250707_033029
130,3,4523693c-18d7-48ec-b3c2-ae5392ab737e,d7b4e33d-05da-4ba4-a281-44e2ac1175df,rectangle,Properties of rectangles,"Understanding the definition and characteristics of a rectangle is essential to grasping its properties, such as opposite sides being equal and having four right angles.",AI_node_analysis_20250707_033029
131,3,801dd0b9-8785-41a8-bb83-45d9bf301b07,5143f45e-e869-4d6e-9af4-4aa01e56468a,Volume and surface area of cylinders,Volume and surface area of cones,Cones relate to cylinders; understanding cylinder formulas helps in understanding cones.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
131,3,5143f45e-e869-4d6e-9af4-4aa01e56468a,801dd0b9-8785-41a8-bb83-45d9bf301b07,Volume and surface area of cones,Volume and surface area of cylinders,"Understanding the volume and surface area of cones requires knowledge of the volume and surface area of cylinders, as both concepts involve similar geometric principles and formulas related to circular bases and heights.",AI_node_analysis_20250707_021700
132,4,9182ae49-b425-4d18-8ea7-81d637dcc02c,801dd0b9-8785-41a8-bb83-45d9bf301b07,Volume and surface area of prisms,Volume and surface area of cylinders,Cylinders are special prisms with circular bases; understanding prisms aids understanding cylinders.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
132,4,801dd0b9-8785-41a8-bb83-45d9bf301b07,5143f45e-e869-4d6e-9af4-4aa01e56468a,Volume and surface area of cylinders,Volume and surface area of cones,Cones relate to cylinders; understanding cylinder formulas helps in understanding cones.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
132,4,5143f45e-e869-4d6e-9af4-4aa01e56468a,9182ae49-b425-4d18-8ea7-81d637dcc02c,Volume and surface area of cones,Volume and surface area of prisms,"The concept of volume and surface area of cones builds on the understanding of volume and surface area of prisms, as both involve calculating space and area based on base shapes and heights.",AI_node_analysis_20250707_021700
133,3,f215bf68-a54d-4baa-ac52-5aa1401634eb,9b3c8a05-10e3-4623-9230-3fcd0eb83e75,3-dimensional objects,nets of 3D solids,"Knowledge of 3-dimensional objects helps in understanding their nets, as recognizing the properties and dimensions of the solids aids in visualizing how the nets are formed and how they fold into the solids.",AI_node_analysis_20250707_015547
133,3,9b3c8a05-10e3-4623-9230-3fcd0eb83e75,f215bf68-a54d-4baa-ac52-5aa1401634eb,nets of 3D solids,3-dimensional objects,"Understanding nets of 3D solids is essential for visualizing and constructing 3-dimensional objects, as nets are the 2D representations that can be folded into these solids.",AI_node_analysis_20250707_015547
134,3,cc050253-4c13-427c-8661-5e1e9ea5faea,e9d9a2a2-fa45-44c8-b219-2d9b986cd617,division of polynomial expressions by monomial factor,polynomial long division,"The process of dividing polynomial expressions by monomial factors is a simpler case of polynomial long division, which requires similar skills and understanding of polynomial structure.",AI_node_analysis_20250707_023133
134,3,e9d9a2a2-fa45-44c8-b219-2d9b986cd617,cc050253-4c13-427c-8661-5e1e9ea5faea,polynomial long division,division of polynomial expressions by monomial factor,"Polynomial long division often involves steps that include dividing by monomial factors, thus requiring a solid understanding of how to perform such divisions first.",AI_node_analysis_20250707_023133
135,4,e337a4d4-6af9-406d-aaf3-f8cfe3d957a3,756eba87-9c2a-4523-8fec-b02e7657321b,polynomial functions introduction,linear polynomial expression,"The introduction to polynomial functions includes understanding linear polynomial expressions as the simplest type of polynomial function, making it a prerequisite for more complex polynomial functions.",AI_node_analysis_20250707_022754
135,4,756eba87-9c2a-4523-8fec-b02e7657321b,ad40fb17-91be-49b9-a443-9a24505264a9,linear polynomial expression,polynomial expression with positive integer powers,"Understanding linear polynomial expressions is foundational for grasping the broader concept of polynomial expressions, as linear polynomials are a specific case of polynomials with the highest power of one.",AI_node_analysis_20250707_022754
135,4,ad40fb17-91be-49b9-a443-9a24505264a9,e337a4d4-6af9-406d-aaf3-f8cfe3d957a3,polynomial expression with positive integer powers,polynomial functions introduction,"Understanding polynomial expressions is essential for grasping polynomial functions, as the latter are defined based on the former.",AI_node_analysis_20250707_022749
136,3,756eba87-9c2a-4523-8fec-b02e7657321b,ad40fb17-91be-49b9-a443-9a24505264a9,linear polynomial expression,polynomial expression with positive integer powers,"Understanding linear polynomial expressions is foundational for grasping the broader concept of polynomial expressions, as linear polynomials are a specific case of polynomials with the highest power of one.",AI_node_analysis_20250707_022754
136,3,ad40fb17-91be-49b9-a443-9a24505264a9,756eba87-9c2a-4523-8fec-b02e7657321b,polynomial expression with positive integer powers,linear polynomial expression,Recognizing that linear polynomial expressions are a subset of polynomial expressions with positive integer powers establishes a prerequisite relationship.,AI_node_analysis_20250707_022754
137,3,e337a4d4-6af9-406d-aaf3-f8cfe3d957a3,756eba87-9c2a-4523-8fec-b02e7657321b,polynomial functions introduction,linear polynomial expression,"The introduction to polynomial functions includes understanding linear polynomial expressions as the simplest type of polynomial function, making it a prerequisite for more complex polynomial functions.",AI_node_analysis_20250707_022754
137,3,756eba87-9c2a-4523-8fec-b02e7657321b,e337a4d4-6af9-406d-aaf3-f8cfe3d957a3,linear polynomial expression,polynomial functions introduction,"The concept of linear polynomial expressions is essential for understanding polynomial functions, as linear polynomials serve as the simplest form of polynomial functions.",AI_node_analysis_20250707_022754
138,4,fb4f5b73-b0d2-4267-9049-6d2cdc35ab81,ce63e4fb-b100-408f-9d55-a87f828e5a1e,polynomial function notation and evaluation,polynomial expressions,"Understanding polynomial function notation and evaluation requires knowledge of polynomial expressions, as the function is defined by these expressions.",AI_node_analysis_20250707_023154
138,4,ce63e4fb-b100-408f-9d55-a87f828e5a1e,e337a4d4-6af9-406d-aaf3-f8cfe3d957a3,polynomial expressions,polynomial functions introduction,"Understanding polynomial expressions is necessary before studying polynomial functions, as functions are defined by these expressions.",8_Texts and Tests 4 Index.pdf
138,4,e337a4d4-6af9-406d-aaf3-f8cfe3d957a3,fb4f5b73-b0d2-4267-9049-6d2cdc35ab81,polynomial functions introduction,polynomial function notation and evaluation,Learning about polynomial functions necessitates familiarity with how to represent and evaluate these functions using their notation.,AI_node_analysis_20250707_034245
139,3,a6d64930-517d-43ca-a819-d3b77b256380,7fc71090-5c29-455e-94e9-ad03d152adf9,factorising quadratic expressions,solving quadratic equations by factorisation,"Mastery of factorising quadratic expressions is necessary to effectively solve quadratic equations by factorisation, as it directly involves applying the factorisation process to find the roots of the equation.",AI_node_analysis_20250707_023828
139,3,7fc71090-5c29-455e-94e9-ad03d152adf9,a6d64930-517d-43ca-a819-d3b77b256380,solving quadratic equations by factorisation,factorising quadratic expressions,"Understanding how to factorise quadratic expressions is essential for solving quadratic equations by factorisation, as the latter relies on expressing the quadratic in terms of its linear factors.",AI_node_analysis_20250707_023828
140,3,2a27f656-9342-4c84-bf64-9cd917c2100d,15c6acee-56fc-4205-8f63-f56b1abef0f9,binomial expansion for powers 2 to 5,binomial coefficients and Pascal’s triangle,"The expansion of binomials relies on the use of binomial coefficients, which are derived from Pascal's triangle, making this concept essential for understanding the specific expansions.",AI_node_analysis_20250707_023320
140,3,15c6acee-56fc-4205-8f63-f56b1abef0f9,2a27f656-9342-4c84-bf64-9cd917c2100d,binomial coefficients and Pascal’s triangle,binomial expansion for powers 2 to 5,"Knowledge of binomial coefficients and their arrangement in Pascal's triangle is crucial for performing the binomial expansion for specific powers, as these coefficients dictate the terms in the expansion.",AI_node_analysis_20250707_023320
141,3,fb4f5b73-b0d2-4267-9049-6d2cdc35ab81,ce63e4fb-b100-408f-9d55-a87f828e5a1e,polynomial function notation and evaluation,polynomial expressions,"Understanding polynomial function notation and evaluation requires knowledge of polynomial expressions, as the function is defined by these expressions.",AI_node_analysis_20250707_023154
141,3,ce63e4fb-b100-408f-9d55-a87f828e5a1e,fb4f5b73-b0d2-4267-9049-6d2cdc35ab81,polynomial expressions,polynomial function notation and evaluation,Knowing how to manipulate polynomial expressions is essential for evaluating polynomial functions and understanding their notation.,AI_node_analysis_20250707_023154
142,3,4c2820a4-93a9-4bb0-abea-eb529f57300c,240a9610-2e28-4464-9f21-9d355a515c8d,factorising cubic polynomials using factor theorem,solving cubic equations by factorisation,Solving cubic equations by factorisation depends on factorising cubic polynomials using the factor theorem.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
142,3,240a9610-2e28-4464-9f21-9d355a515c8d,4c2820a4-93a9-4bb0-abea-eb529f57300c,solving cubic equations by factorisation,factorising cubic polynomials using factor theorem,"To solve cubic equations effectively, one must be able to factor the cubic polynomials, which is achieved through the application of the factor theorem.",AI_node_analysis_20250707_024336
143,3,4c2820a4-93a9-4bb0-abea-eb529f57300c,69b2832c-d2bd-4e17-84e5-f219f9b69f4c,factorising cubic polynomials using factor theorem,using the Factor Theorem for polynomials,"The process of factorising cubic polynomials relies on the Factor Theorem, which states that if a polynomial has a root at \( k \), then \( (x - k) \) is a factor of the polynomial.",AI_node_analysis_20250707_024336
143,3,69b2832c-d2bd-4e17-84e5-f219f9b69f4c,4c2820a4-93a9-4bb0-abea-eb529f57300c,using the Factor Theorem for polynomials,factorising cubic polynomials using factor theorem,"The application of the Factor Theorem is fundamental to the process of factorising cubic polynomials, as it provides the method to identify factors based on known roots.",AI_node_analysis_20250707_024336
144,3,4c2820a4-93a9-4bb0-abea-eb529f57300c,0a673a93-9624-4e56-9062-0d448cd378d8,factorising cubic polynomials using factor theorem,solving cubic equations with at least one integer root,"The process of factorising cubic polynomials is essential for solving cubic equations, as it allows one to express the equation in a form that can be easily solved for roots.",AI_node_analysis_20250707_032056
144,3,0a673a93-9624-4e56-9062-0d448cd378d8,4c2820a4-93a9-4bb0-abea-eb529f57300c,solving cubic equations with at least one integer root,factorising cubic polynomials using factor theorem,"Understanding how to solve cubic equations with integer roots relies on the ability to factor polynomials, particularly using the factor theorem to identify roots.",AI_node_analysis_20250707_032056
145,3,1d602bf5-b949-45b9-bb1e-bc8cc051865c,27204411-3ae3-41ce-a5ea-dfc395b74ad5,perpendicular lines have slopes that are negative reciprocals,positive and negative slopes,Recognizing that slopes can be positive or negative is fundamental to understanding the concept of negative reciprocals in the context of perpendicular lines.,AI_node_analysis_20250707_025005
145,3,27204411-3ae3-41ce-a5ea-dfc395b74ad5,1d602bf5-b949-45b9-bb1e-bc8cc051865c,positive and negative slopes,perpendicular lines have slopes that are negative reciprocals,Understanding the distinction between positive and negative slopes is necessary to grasp the concept of negative reciprocals in the context of determining perpendicularity.,AI_node_analysis_20250707_025005
146,3,60269ad1-01fe-4470-98f2-2ebed2fdbf50,96ad6ebd-e180-4884-9495-0619d0a3d81b,graphing quadratic functions with integer coefficients,graphing cubic functions with integer coefficients,Graphing cubic functions extends the concepts used in graphing quadratic functions.,2_Curriculum csvs - Functions.csv
146,3,96ad6ebd-e180-4884-9495-0619d0a3d81b,60269ad1-01fe-4470-98f2-2ebed2fdbf50,graphing cubic functions with integer coefficients,graphing quadratic functions with integer coefficients,"Understanding how to graph cubic functions builds upon the skills learned in graphing quadratic functions, as both involve plotting polynomial functions and recognizing their shapes and key features.",AI_node_analysis_20250707_030254
147,3,544a23d2-4577-4448-9ed4-23d6dc6a9bef,6efda51b-90de-402a-a724-f291cf0e26b3,congruent triangles,isosceles triangle,The proof that angles opposite equal sides in an isosceles triangle are equal uses triangle congruence criteria.,6_Leaving Cert Maths-Geometry_Detail.pdf
147,3,6efda51b-90de-402a-a724-f291cf0e26b3,544a23d2-4577-4448-9ed4-23d6dc6a9bef,isosceles triangle,congruent triangles,"The concept of congruent triangles is directly related to isosceles triangles, as proving that two isosceles triangles are congruent often involves demonstrating that their corresponding sides and angles are equal.",AI_node_analysis_20250707_032803
148,3,ecc54b82-56ae-4c94-9451-3941781bd31a,33e425db-1ca9-4fa1-a1c0-8cdb43a94598,parallel lines,alternate interior angles,"The alternate angles theorem states properties of angles formed by a transversal crossing parallel lines, so understanding parallel lines is prerequisite.",6_Leaving Cert Maths-Geometry_Detail.pdf
148,3,33e425db-1ca9-4fa1-a1c0-8cdb43a94598,ecc54b82-56ae-4c94-9451-3941781bd31a,alternate interior angles,parallel lines,"The concept of alternate interior angles is directly tied to the understanding of parallel lines, as these angles are equal only when the lines are parallel.",AI_node_analysis_20250707_032833
149,3,69778db0-9a33-4ce4-a059-0a05e090b234,46390808-4f18-4ac5-b7c2-1c6d5cb51d32,line segment,midpoint of a segment,"The midpoint is defined as a point on a line segment dividing it into two equal parts, so understanding line segments is necessary first.",6_Leaving Cert Maths-Geometry_Detail.pdf
149,3,46390808-4f18-4ac5-b7c2-1c6d5cb51d32,69778db0-9a33-4ce4-a059-0a05e090b234,midpoint of a segment,line segment,"The concept of the midpoint is inherently tied to line segments, as it specifically refers to a property of a line segment.",AI_node_analysis_20250707_032306
150,4,69778db0-9a33-4ce4-a059-0a05e090b234,46390808-4f18-4ac5-b7c2-1c6d5cb51d32,line segment,midpoint of a segment,"The midpoint is defined as a point on a line segment dividing it into two equal parts, so understanding line segments is necessary first.",6_Leaving Cert Maths-Geometry_Detail.pdf
150,4,46390808-4f18-4ac5-b7c2-1c6d5cb51d32,48240e72-6e44-4641-be14-a62b69efb323,midpoint of a segment,distance between two points,"Understanding the midpoint of a segment requires knowledge of the distance formula, as the midpoint is calculated using the coordinates of the endpoints, which involves finding the average of the x-coordinates and y-coordinates derived from the distance formula.",AI_node_analysis_20250707_032357
150,4,48240e72-6e44-4641-be14-a62b69efb323,69778db0-9a33-4ce4-a059-0a05e090b234,distance between two points,line segment,"The distance between two points is defined in terms of the line segment connecting those points, making the understanding of line segments essential for calculating distances.",AI_node_analysis_20250707_032306
151,4,69778db0-9a33-4ce4-a059-0a05e090b234,46390808-4f18-4ac5-b7c2-1c6d5cb51d32,line segment,midpoint of a segment,"The midpoint is defined as a point on a line segment dividing it into two equal parts, so understanding line segments is necessary first.",6_Leaving Cert Maths-Geometry_Detail.pdf
151,4,46390808-4f18-4ac5-b7c2-1c6d5cb51d32,31333a7d-87aa-4f26-8934-f9c4db76e4f2,midpoint of a segment,internal division of a line segment in ratio a:b,"b""",AI_node_analysis_20250707_032357
151,4,31333a7d-87aa-4f26-8934-f9c4db76e4f2,69778db0-9a33-4ce4-a059-0a05e090b234,internal division of a line segment in ratio a:b,line segment,"This concept directly applies to line segments, as it involves dividing a segment into parts based on a specified ratio.",AI_node_analysis_20250707_032306
152,3,fcdc9c71-9262-4ea1-a7a6-d3c1e87dd4dc,7fcb2b69-a0bd-4779-ace7-14d43db7969f,angle and its components,degree measure of an angle,"Degree measure assigns a numerical value to an angle, so the concept of an angle must be understood before measuring it in degrees.",6_Leaving Cert Maths-Geometry_Detail.pdf
152,3,7fcb2b69-a0bd-4779-ace7-14d43db7969f,fcdc9c71-9262-4ea1-a7a6-d3c1e87dd4dc,degree measure of an angle,angle and its components,"Understanding the components of an angle, including its measure in degrees, is foundational for grasping the concept of angles in geometry.",AI_node_analysis_20250707_032525
153,3,f2810369-e498-4d49-a55c-28ae3127987f,71c9e006-fe1e-4c55-9585-2247e9bd9978,angle at center and angle at circumference,angles standing on the same arc are equal,"This corollary follows from the angle at centre theorem, showing equal angles at circumference on the same arc.",6_Leaving Cert Maths-Geometry_Detail.pdf
153,3,71c9e006-fe1e-4c55-9585-2247e9bd9978,f2810369-e498-4d49-a55c-28ae3127987f,angles standing on the same arc are equal,angle at center and angle at circumference,"The concept that angles standing on the same arc are equal is essential for understanding the relationship between the angle at the center and the angle at the circumference, as it provides the basis for the theorem that the angle at the center is twice the angle at the circumference.",AI_node_analysis_20250707_033454
154,3,71c9e006-fe1e-4c55-9585-2247e9bd9978,b2705b71-2914-4eb1-a87b-92b8c3b99e59,angles standing on the same arc are equal,cyclic quadrilateral,"The understanding of angles standing on the same arc is essential for proving that opposite angles in a cyclic quadrilateral sum to 180 degrees, as it relies on the properties of angles subtended by the same arc.",AI_node_analysis_20250707_033507
154,3,b2705b71-2914-4eb1-a87b-92b8c3b99e59,71c9e006-fe1e-4c55-9585-2247e9bd9978,cyclic quadrilateral,angles standing on the same arc are equal,"The properties of cyclic quadrilaterals reinforce the concept of angles standing on the same arc being equal, as it provides a specific application of this principle in the context of quadrilaterals inscribed in a circle.",AI_node_analysis_20250707_033507
155,3,71c9e006-fe1e-4c55-9585-2247e9bd9978,83bf5ca0-8d7b-43cc-b6f4-12ea87d3209f,angles standing on the same arc are equal,perpendicular from center to chord bisects the chord,"Understanding that angles standing on the same arc are equal is necessary for proving that the perpendicular from the center of a circle to a chord bisects the chord, as it relies on the equality of angles subtended by the same arc.",AI_node_analysis_20250707_033507
155,3,83bf5ca0-8d7b-43cc-b6f4-12ea87d3209f,71c9e006-fe1e-4c55-9585-2247e9bd9978,perpendicular from center to chord bisects the chord,angles standing on the same arc are equal,"The property that the perpendicular from the center to a chord bisects the chord can be used to demonstrate that angles standing on the same arc are equal, as it provides a specific case of this principle in action.",AI_node_analysis_20250707_033507
156,4,f2810369-e498-4d49-a55c-28ae3127987f,71c9e006-fe1e-4c55-9585-2247e9bd9978,angle at center and angle at circumference,angles standing on the same arc are equal,"This corollary follows from the angle at centre theorem, showing equal angles at circumference on the same arc.",6_Leaving Cert Maths-Geometry_Detail.pdf
156,4,71c9e006-fe1e-4c55-9585-2247e9bd9978,83bf5ca0-8d7b-43cc-b6f4-12ea87d3209f,angles standing on the same arc are equal,perpendicular from center to chord bisects the chord,"Understanding that angles standing on the same arc are equal is necessary for proving that the perpendicular from the center of a circle to a chord bisects the chord, as it relies on the equality of angles subtended by the same arc.",AI_node_analysis_20250707_033507
156,4,83bf5ca0-8d7b-43cc-b6f4-12ea87d3209f,f2810369-e498-4d49-a55c-28ae3127987f,perpendicular from center to chord bisects the chord,angle at center and angle at circumference,"The relationship between angles formed by chords and tangents in circles is enhanced by understanding how the perpendicular from the center to a chord bisects the chord, linking the angles at the center and circumference.",AI_node_analysis_20250707_033749
157,3,83bf5ca0-8d7b-43cc-b6f4-12ea87d3209f,17576cf8-861f-4d66-b8f1-21e8e9ee7f07,perpendicular from center to chord bisects the chord,circle theorems,"The property that the perpendicular from the center to a chord bisects the chord is a specific case of circle theorems, which govern the relationships and properties of angles and segments in circles.",AI_node_analysis_20250707_033749
157,3,17576cf8-861f-4d66-b8f1-21e8e9ee7f07,83bf5ca0-8d7b-43cc-b6f4-12ea87d3209f,circle theorems,perpendicular from center to chord bisects the chord,"This theorem is a specific application of circle theorems, demonstrating how understanding theorems about angles and arcs aids in proving properties related to chords.",AI_node_analysis_20250707_034818
158,4,71c9e006-fe1e-4c55-9585-2247e9bd9978,83bf5ca0-8d7b-43cc-b6f4-12ea87d3209f,angles standing on the same arc are equal,perpendicular from center to chord bisects the chord,"Understanding that angles standing on the same arc are equal is necessary for proving that the perpendicular from the center of a circle to a chord bisects the chord, as it relies on the equality of angles subtended by the same arc.",AI_node_analysis_20250707_033507
158,4,83bf5ca0-8d7b-43cc-b6f4-12ea87d3209f,17576cf8-861f-4d66-b8f1-21e8e9ee7f07,perpendicular from center to chord bisects the chord,circle theorems,"The property that the perpendicular from the center to a chord bisects the chord is a specific case of circle theorems, which govern the relationships and properties of angles and segments in circles.",AI_node_analysis_20250707_033749
